WARNING: crossbar sizes with different row annd column dimension not supported.

      ==> Functional simulator configurations:
          weight_bits=16
          weight_bit_frac=12
          input_bits=16
          input_bit_frac=12
          xbar_row_size=128
          xbar_col_size=128
          tile_row=2
          tile_col=2
          bit_stream=1
          bit_slice=2
          adc_bit=14
          acm_bits=32
          acm_bit_frac=24
          mvm=False
          non-ideality=False
          
xbmodel=NN_model(
  (fc1): Linear(in_features=16512, out_features=500, bias=True)
  (relu1): ReLU(inplace=True)
  (do2): Dropout(p=0.5, inplace=False)
  (fc3): Linear(in_features=500, out_features=128, bias=True)
)
          
xbmodel_weight_path=../xb_models/XB_128_stream1slice207dropout50epochs.pth.tar
          inmax_test=1.4
          inmin_test=0.826


DEVICE: cuda:0
GPU Id(s) being used: 1,2,3
==> Building model and model_mvm for resnet18 ...
WARNING: crossbar sizes with different row annd column dimension not supported.
==> Initializing model parameters ...
==> Load pretrained model form ../pretrained_models/ideal/resnet18fp_imnet.pth.tar ...
Pretrained model accuracy: 69.93189239501953
[420/782(54%)]	Loss 0.7721 (1.1423)	Prec@1 82.812 (72.948)	Prec@5 98.438 (91.475)
[421/782(54%)]	Loss 2.2040 (1.1448)	Prec@1 54.688 (72.904)	Prec@5 73.438 (91.432)
[422/782(54%)]	Loss 1.3315 (1.1452)	Prec@1 68.750 (72.895)	Prec@5 85.938 (91.419)
[423/782(54%)]	Loss 2.3178 (1.1480)	Prec@1 43.750 (72.826)	Prec@5 75.000 (91.380)
[424/782(54%)]	Loss 2.4661 (1.1511)	Prec@1 42.188 (72.754)	Prec@5 81.250 (91.357)
[425/782(54%)]	Loss 1.5255 (1.1520)	Prec@1 57.812 (72.719)	Prec@5 84.375 (91.340)
[426/782(54%)]	Loss 1.2163 (1.1521)	Prec@1 73.438 (72.720)	Prec@5 81.250 (91.317)
[427/782(55%)]	Loss 0.8123 (1.1513)	Prec@1 82.812 (72.744)	Prec@5 95.312 (91.326)
[428/782(55%)]	Loss 0.4734 (1.1497)	Prec@1 87.500 (72.778)	Prec@5 100.000 (91.346)
[429/782(55%)]	Loss 1.8953 (1.1515)	Prec@1 64.062 (72.758)	Prec@5 84.375 (91.330)
[430/782(55%)]	Loss 0.8709 (1.1508)	Prec@1 78.125 (72.770)	Prec@5 95.312 (91.339)
[431/782(55%)]	Loss 1.3300 (1.1512)	Prec@1 73.438 (72.772)	Prec@5 87.500 (91.330)
[432/782(55%)]	Loss 1.0309 (1.1510)	Prec@1 81.250 (72.792)	Prec@5 90.625 (91.329)
[433/782(55%)]	Loss 0.4079 (1.1492)	Prec@1 89.062 (72.829)	Prec@5 96.875 (91.341)
[434/782(55%)]	Loss 2.1971 (1.1517)	Prec@1 60.938 (72.802)	Prec@5 76.562 (91.307)
[435/782(56%)]	Loss 2.1050 (1.1538)	Prec@1 56.250 (72.764)	Prec@5 76.562 (91.274)
[436/782(56%)]	Loss 3.1088 (1.1583)	Prec@1 31.250 (72.669)	Prec@5 67.188 (91.219)
[437/782(56%)]	Loss 0.8162 (1.1575)	Prec@1 79.688 (72.685)	Prec@5 89.062 (91.214)
[438/782(56%)]	Loss 0.9704 (1.1571)	Prec@1 75.000 (72.690)	Prec@5 89.062 (91.209)
[439/782(56%)]	Loss 0.8081 (1.1563)	Prec@1 79.688 (72.706)	Prec@5 93.750 (91.214)
[440/782(56%)]	Loss 1.0379 (1.1560)	Prec@1 73.438 (72.708)	Prec@5 89.062 (91.210)
[441/782(56%)]	Loss 0.4923 (1.1545)	Prec@1 90.625 (72.748)	Prec@5 96.875 (91.222)
[442/782(57%)]	Loss 1.2300 (1.1547)	Prec@1 76.562 (72.757)	Prec@5 90.625 (91.221)
[443/782(57%)]	Loss 2.0994 (1.1568)	Prec@1 59.375 (72.727)	Prec@5 79.688 (91.195)
[444/782(57%)]	Loss 0.6917 (1.1558)	Prec@1 85.938 (72.756)	Prec@5 93.750 (91.201)
[445/782(57%)]	Loss 0.8836 (1.1552)	Prec@1 78.125 (72.768)	Prec@5 92.188 (91.203)
[446/782(57%)]	Loss 1.0593 (1.1550)	Prec@1 75.000 (72.773)	Prec@5 92.188 (91.205)
[447/782(57%)]	Loss 1.1248 (1.1549)	Prec@1 75.000 (72.778)	Prec@5 89.062 (91.200)
[448/782(57%)]	Loss 0.8542 (1.1542)	Prec@1 78.125 (72.790)	Prec@5 92.188 (91.203)
[449/782(57%)]	Loss 1.1005 (1.1541)	Prec@1 79.688 (72.806)	Prec@5 89.062 (91.198)
[450/782(58%)]	Loss 0.5401 (1.1528)	Prec@1 90.625 (72.845)	Prec@5 93.750 (91.204)
[451/782(58%)]	Loss 1.0623 (1.1526)	Prec@1 59.375 (72.815)	Prec@5 95.312 (91.213)
[452/782(58%)]	Loss 1.4714 (1.1533)	Prec@1 64.062 (72.796)	Prec@5 92.188 (91.215)
[453/782(58%)]	Loss 0.8319 (1.1526)	Prec@1 76.562 (72.804)	Prec@5 96.875 (91.227)
[454/782(58%)]	Loss 2.0139 (1.1544)	Prec@1 57.812 (72.771)	Prec@5 84.375 (91.212)
[455/782(58%)]	Loss 1.3601 (1.1549)	Prec@1 76.562 (72.780)	Prec@5 90.625 (91.211)
[456/782(58%)]	Loss 2.3789 (1.1576)	Prec@1 48.438 (72.726)	Prec@5 70.312 (91.165)
[457/782(58%)]	Loss 2.4610 (1.1604)	Prec@1 37.500 (72.649)	Prec@5 70.312 (91.120)
[458/782(59%)]	Loss 1.7012 (1.1616)	Prec@1 59.375 (72.621)	Prec@5 81.250 (91.098)
[459/782(59%)]	Loss 2.1950 (1.1638)	Prec@1 51.562 (72.575)	Prec@5 76.562 (91.067)
[460/782(59%)]	Loss 2.3742 (1.1665)	Prec@1 53.125 (72.533)	Prec@5 73.438 (91.028)
[461/782(59%)]	Loss 1.8990 (1.1681)	Prec@1 54.688 (72.494)	Prec@5 82.812 (91.011)
[462/782(59%)]	Loss 1.0755 (1.1679)	Prec@1 76.562 (72.503)	Prec@5 87.500 (91.003)
[463/782(59%)]	Loss 1.4513 (1.1685)	Prec@1 59.375 (72.474)	Prec@5 84.375 (90.989)
[464/782(59%)]	Loss 0.6027 (1.1673)	Prec@1 85.938 (72.503)	Prec@5 95.312 (90.998)
[465/782(59%)]	Loss 1.2847 (1.1675)	Prec@1 67.188 (72.492)	Prec@5 90.625 (90.997)
[466/782(60%)]	Loss 2.2731 (1.1699)	Prec@1 57.812 (72.461)	Prec@5 73.438 (90.960)
[467/782(60%)]	Loss 1.5386 (1.1707)	Prec@1 67.188 (72.449)	Prec@5 90.625 (90.959)
[468/782(60%)]	Loss 2.0914 (1.1726)	Prec@1 56.250 (72.415)	Prec@5 84.375 (90.945)
[469/782(60%)]	Loss 3.2211 (1.1770)	Prec@1 34.375 (72.334)	Prec@5 57.812 (90.874)
[470/782(60%)]	Loss 1.6252 (1.1779)	Prec@1 59.375 (72.306)	Prec@5 85.938 (90.864)
[471/782(60%)]	Loss 0.7286 (1.1770)	Prec@1 82.812 (72.329)	Prec@5 95.312 (90.873)
[472/782(60%)]	Loss 0.7705 (1.1761)	Prec@1 82.812 (72.351)	Prec@5 90.625 (90.873)
[473/782(60%)]	Loss 0.7951 (1.1753)	Prec@1 78.125 (72.363)	Prec@5 92.188 (90.876)
[474/782(61%)]	Loss 0.6854 (1.1743)	Prec@1 89.062 (72.398)	Prec@5 93.750 (90.882)
[475/782(61%)]	Loss 1.6926 (1.1754)	Prec@1 67.188 (72.387)	Prec@5 79.688 (90.858)
[476/782(61%)]	Loss 1.1646 (1.1754)	Prec@1 73.438 (72.389)	Prec@5 92.188 (90.861)
[477/782(61%)]	Loss 0.9050 (1.1748)	Prec@1 78.125 (72.401)	Prec@5 92.188 (90.864)
[478/782(61%)]	Loss 0.7924 (1.1740)	Prec@1 84.375 (72.426)	Prec@5 95.312 (90.873)
[479/782(61%)]	Loss 0.9548 (1.1735)	Prec@1 75.000 (72.432)	Prec@5 90.625 (90.872)
[480/782(61%)]	Loss 1.1196 (1.1734)	Prec@1 78.125 (72.443)	Prec@5 89.062 (90.869)
[481/782(62%)]	Loss 1.7604 (1.1746)	Prec@1 64.062 (72.426)	Prec@5 76.562 (90.839)
[482/782(62%)]	Loss 1.6413 (1.1756)	Prec@1 60.938 (72.402)	Prec@5 78.125 (90.813)
[483/782(62%)]	Loss 2.9966 (1.1794)	Prec@1 28.125 (72.311)	Prec@5 65.625 (90.761)
[484/782(62%)]	Loss 2.1979 (1.1815)	Prec@1 31.250 (72.226)	Prec@5 84.375 (90.747)
[485/782(62%)]	Loss 1.2074 (1.1815)	Prec@1 67.188 (72.216)	Prec@5 87.500 (90.741)
[486/782(62%)]	Loss 3.4720 (1.1862)	Prec@1 37.500 (72.145)	Prec@5 62.500 (90.683)
[487/782(62%)]	Loss 2.3629 (1.1886)	Prec@1 50.000 (72.099)	Prec@5 71.875 (90.644)
[488/782(62%)]	Loss 0.7000 (1.1876)	Prec@1 84.375 (72.124)	Prec@5 92.188 (90.647)
[489/782(63%)]	Loss 2.0720 (1.1894)	Prec@1 57.812 (72.095)	Prec@5 75.000 (90.615)
[490/782(63%)]	Loss 1.0034 (1.1891)	Prec@1 73.438 (72.098)	Prec@5 89.062 (90.612)
[491/782(63%)]	Loss 1.0106 (1.1887)	Prec@1 78.125 (72.110)	Prec@5 90.625 (90.612)
[492/782(63%)]	Loss 1.0111 (1.1883)	Prec@1 71.875 (72.110)	Prec@5 93.750 (90.619)
[493/782(63%)]	Loss 1.4938 (1.1890)	Prec@1 65.625 (72.096)	Prec@5 79.688 (90.597)
[494/782(63%)]	Loss 3.0761 (1.1928)	Prec@1 45.312 (72.042)	Prec@5 62.500 (90.540)
[495/782(63%)]	Loss 2.9259 (1.1963)	Prec@1 48.438 (71.995)	Prec@5 70.312 (90.499)
[496/782(63%)]	Loss 1.7735 (1.1974)	Prec@1 60.938 (71.972)	Prec@5 82.812 (90.484)
[497/782(64%)]	Loss 1.2092 (1.1974)	Prec@1 71.875 (71.972)	Prec@5 90.625 (90.484)
[498/782(64%)]	Loss 1.6096 (1.1983)	Prec@1 46.875 (71.922)	Prec@5 89.062 (90.481)
[499/782(64%)]	Loss 1.8982 (1.1997)	Prec@1 34.375 (71.847)	Prec@5 89.062 (90.478)
[500/782(64%)]	Loss 0.6541 (1.1986)	Prec@1 81.250 (71.866)	Prec@5 92.188 (90.482)
[501/782(64%)]	Loss 1.3971 (1.1990)	Prec@1 67.188 (71.856)	Prec@5 84.375 (90.469)
[502/782(64%)]	Loss 1.7090 (1.2000)	Prec@1 59.375 (71.832)	Prec@5 81.250 (90.451)
[503/782(64%)]	Loss 1.6770 (1.2009)	Prec@1 65.625 (71.819)	Prec@5 87.500 (90.445)
[504/782(64%)]	Loss 0.4419 (1.1994)	Prec@1 93.750 (71.863)	Prec@5 96.875 (90.458)
[505/782(65%)]	Loss 1.4780 (1.2000)	Prec@1 65.625 (71.850)	Prec@5 81.250 (90.440)
[506/782(65%)]	Loss 2.0624 (1.2017)	Prec@1 56.250 (71.820)	Prec@5 84.375 (90.428)
[507/782(65%)]	Loss 1.3847 (1.2020)	Prec@1 67.188 (71.810)	Prec@5 84.375 (90.416)
[508/782(65%)]	Loss 2.3807 (1.2044)	Prec@1 50.000 (71.768)	Prec@5 73.438 (90.382)
[509/782(65%)]	Loss 2.0905 (1.2061)	Prec@1 60.938 (71.746)	Prec@5 78.125 (90.358)
[510/782(65%)]	Loss 1.9807 (1.2076)	Prec@1 64.062 (71.731)	Prec@5 82.812 (90.344)
[511/782(65%)]	Loss 1.6323 (1.2084)	Prec@1 68.750 (71.725)	Prec@5 89.062 (90.341)
[512/782(65%)]	Loss 2.3297 (1.2106)	Prec@1 48.438 (71.680)	Prec@5 82.812 (90.327)
[513/782(66%)]	Loss 2.2640 (1.2127)	Prec@1 35.938 (71.611)	Prec@5 81.250 (90.309)
[514/782(66%)]	Loss 1.3827 (1.2130)	Prec@1 64.062 (71.596)	Prec@5 87.500 (90.303)
[515/782(66%)]	Loss 1.3506 (1.2133)	Prec@1 70.312 (71.593)	Prec@5 85.938 (90.295)
[516/782(66%)]	Loss 0.9941 (1.2129)	Prec@1 79.688 (71.609)	Prec@5 89.062 (90.293)
[517/782(66%)]	Loss 1.6626 (1.2137)	Prec@1 70.312 (71.607)	Prec@5 85.938 (90.284)
[518/782(66%)]	Loss 2.4324 (1.2161)	Prec@1 39.062 (71.544)	Prec@5 84.375 (90.273)
[519/782(66%)]	Loss 1.9796 (1.2175)	Prec@1 46.875 (71.496)	Prec@5 87.500 (90.267)
[520/782(66%)]	Loss 1.2789 (1.2177)	Prec@1 71.875 (71.497)	Prec@5 87.500 (90.262)
[521/782(67%)]	Loss 1.6819 (1.2185)	Prec@1 56.250 (71.468)	Prec@5 87.500 (90.257)
[522/782(67%)]	Loss 0.2808 (1.2168)	Prec@1 93.750 (71.511)	Prec@5 98.438 (90.272)
[523/782(67%)]	Loss 0.5386 (1.2155)	Prec@1 84.375 (71.535)	Prec@5 98.438 (90.288)
[524/782(67%)]	Loss 0.9338 (1.2149)	Prec@1 78.125 (71.548)	Prec@5 93.750 (90.295)
[525/782(67%)]	Loss 0.8806 (1.2143)	Prec@1 81.250 (71.566)	Prec@5 92.188 (90.298)
[526/782(67%)]	Loss 2.0647 (1.2159)	Prec@1 51.562 (71.528)	Prec@5 84.375 (90.287)
[527/782(67%)]	Loss 2.0446 (1.2175)	Prec@1 57.812 (71.502)	Prec@5 84.375 (90.276)
[528/782(68%)]	Loss 2.4082 (1.2197)	Prec@1 50.000 (71.461)	Prec@5 73.438 (90.244)
[529/782(68%)]	Loss 2.9389 (1.2230)	Prec@1 59.375 (71.439)	Prec@5 65.625 (90.198)
[530/782(68%)]	Loss 1.0209 (1.2226)	Prec@1 84.375 (71.463)	Prec@5 87.500 (90.192)
[531/782(68%)]	Loss 1.0587 (1.2223)	Prec@1 78.125 (71.476)	Prec@5 92.188 (90.196)
[532/782(68%)]	Loss 2.3111 (1.2243)	Prec@1 39.062 (71.415)	Prec@5 78.125 (90.174)
[533/782(68%)]	Loss 1.5765 (1.2250)	Prec@1 70.312 (71.413)	Prec@5 87.500 (90.169)
[534/782(68%)]	Loss 1.0398 (1.2246)	Prec@1 79.688 (71.428)	Prec@5 92.188 (90.172)
[535/782(68%)]	Loss 0.3362 (1.2230)	Prec@1 92.188 (71.467)	Prec@5 96.875 (90.185)
[536/782(69%)]	Loss 1.4079 (1.2233)	Prec@1 70.312 (71.465)	Prec@5 85.938 (90.177)
[537/782(69%)]	Loss 0.6098 (1.2222)	Prec@1 85.938 (71.492)	Prec@5 93.750 (90.184)
[538/782(69%)]	Loss 2.2994 (1.2242)	Prec@1 42.188 (71.437)	Prec@5 75.000 (90.155)
[539/782(69%)]	Loss 1.1938 (1.2241)	Prec@1 67.188 (71.429)	Prec@5 90.625 (90.156)
[540/782(69%)]	Loss 2.4633 (1.2264)	Prec@1 39.062 (71.370)	Prec@5 79.688 (90.137)
[541/782(69%)]	Loss 1.9662 (1.2278)	Prec@1 54.688 (71.339)	Prec@5 82.812 (90.123)
[542/782(69%)]	Loss 0.8804 (1.2271)	Prec@1 82.812 (71.360)	Prec@5 93.750 (90.130)
[543/782(69%)]	Loss 2.1793 (1.2289)	Prec@1 60.938 (71.341)	Prec@5 81.250 (90.114)
[544/782(70%)]	Loss 1.7743 (1.2299)	Prec@1 56.250 (71.313)	Prec@5 85.938 (90.106)
[545/782(70%)]	Loss 1.3548 (1.2301)	Prec@1 62.500 (71.297)	Prec@5 96.875 (90.118)
[546/782(70%)]	Loss 1.4063 (1.2304)	Prec@1 67.188 (71.289)	Prec@5 81.250 (90.102)
[547/782(70%)]	Loss 1.3043 (1.2306)	Prec@1 71.875 (71.290)	Prec@5 87.500 (90.098)
[548/782(70%)]	Loss 0.7318 (1.2297)	Prec@1 76.562 (71.300)	Prec@5 98.438 (90.113)
[549/782(70%)]	Loss 1.0078 (1.2293)	Prec@1 76.562 (71.310)	Prec@5 90.625 (90.114)
[550/782(70%)]	Loss 1.0689 (1.2290)	Prec@1 71.875 (71.311)	Prec@5 92.188 (90.117)
[551/782(70%)]	Loss 2.5772 (1.2314)	Prec@1 56.250 (71.283)	Prec@5 82.812 (90.104)
[552/782(71%)]	Loss 1.1404 (1.2312)	Prec@1 70.312 (71.282)	Prec@5 90.625 (90.105)
[553/782(71%)]	Loss 2.0173 (1.2327)	Prec@1 56.250 (71.255)	Prec@5 85.938 (90.098)
[554/782(71%)]	Loss 1.4474 (1.2331)	Prec@1 60.938 (71.236)	Prec@5 90.625 (90.099)
[555/782(71%)]	Loss 2.2411 (1.2349)	Prec@1 56.250 (71.209)	Prec@5 76.562 (90.074)
[556/782(71%)]	Loss 2.1847 (1.2366)	Prec@1 53.125 (71.177)	Prec@5 79.688 (90.056)
[557/782(71%)]	Loss 0.5333 (1.2353)	Prec@1 87.500 (71.206)	Prec@5 100.000 (90.073)
[558/782(71%)]	Loss 1.3148 (1.2355)	Prec@1 70.312 (71.204)	Prec@5 87.500 (90.069)
[559/782(71%)]	Loss 1.0288 (1.2351)	Prec@1 84.375 (71.228)	Prec@5 90.625 (90.070)
[560/782(72%)]	Loss 1.3814 (1.2353)	Prec@1 64.062 (71.215)	Prec@5 89.062 (90.068)
[561/782(72%)]	Loss 1.3610 (1.2356)	Prec@1 62.500 (71.199)	Prec@5 95.312 (90.077)
[562/782(72%)]	Loss 0.9741 (1.2351)	Prec@1 81.250 (71.217)	Prec@5 89.062 (90.075)
[563/782(72%)]	Loss 1.3485 (1.2353)	Prec@1 71.875 (71.218)	Prec@5 87.500 (90.071)
[564/782(72%)]	Loss 0.7166 (1.2344)	Prec@1 82.812 (71.239)	Prec@5 90.625 (90.072)
[565/782(72%)]	Loss 1.0231 (1.2340)	Prec@1 75.000 (71.246)	Prec@5 90.625 (90.073)
[566/782(72%)]	Loss 1.3863 (1.2343)	Prec@1 65.625 (71.236)	Prec@5 87.500 (90.068)
[567/782(73%)]	Loss 1.0536 (1.2340)	Prec@1 78.125 (71.248)	Prec@5 92.188 (90.072)
[568/782(73%)]	Loss 1.5686 (1.2346)	Prec@1 68.750 (71.243)	Prec@5 87.500 (90.068)
[569/782(73%)]	Loss 3.6354 (1.2388)	Prec@1 35.938 (71.181)	Prec@5 53.125 (90.003)
[570/782(73%)]	Loss 1.6802 (1.2395)	Prec@1 67.188 (71.174)	Prec@5 82.812 (89.990)
[571/782(73%)]	Loss 2.4603 (1.2417)	Prec@1 50.000 (71.137)	Prec@5 68.750 (89.953)
[572/782(73%)]	Loss 1.3423 (1.2418)	Prec@1 67.188 (71.131)	Prec@5 87.500 (89.949)
[573/782(73%)]	Loss 1.4751 (1.2423)	Prec@1 65.625 (71.121)	Prec@5 89.062 (89.947)
[574/782(73%)]	Loss 1.6453 (1.2430)	Prec@1 62.500 (71.106)	Prec@5 79.688 (89.929)
[575/782(74%)]	Loss 1.1845 (1.2429)	Prec@1 76.562 (71.115)	Prec@5 87.500 (89.925)
[576/782(74%)]	Loss 1.0909 (1.2426)	Prec@1 71.875 (71.117)	Prec@5 92.188 (89.929)
[577/782(74%)]	Loss 0.8723 (1.2420)	Prec@1 81.250 (71.134)	Prec@5 90.625 (89.930)
[578/782(74%)]	Loss 2.4810 (1.2441)	Prec@1 40.625 (71.082)	Prec@5 68.750 (89.894)
[579/782(74%)]	Loss 1.7899 (1.2450)	Prec@1 59.375 (71.061)	Prec@5 81.250 (89.879)
[580/782(74%)]	Loss 1.8904 (1.2461)	Prec@1 59.375 (71.041)	Prec@5 82.812 (89.867)
[581/782(74%)]	Loss 2.0893 (1.2476)	Prec@1 32.812 (70.976)	Prec@5 81.250 (89.852)
[582/782(74%)]	Loss 1.7399 (1.2484)	Prec@1 65.625 (70.966)	Prec@5 79.688 (89.834)
[583/782(75%)]	Loss 1.2386 (1.2484)	Prec@1 76.562 (70.976)	Prec@5 87.500 (89.830)
[584/782(75%)]	Loss 2.2265 (1.2501)	Prec@1 43.750 (70.929)	Prec@5 79.688 (89.813)
[585/782(75%)]	Loss 1.6267 (1.2507)	Prec@1 62.500 (70.915)	Prec@5 81.250 (89.798)
[586/782(75%)]	Loss 1.5788 (1.2513)	Prec@1 60.938 (70.898)	Prec@5 87.500 (89.795)
[587/782(75%)]	Loss 1.3719 (1.2515)	Prec@1 70.312 (70.897)	Prec@5 90.625 (89.796)
[588/782(75%)]	Loss 1.9218 (1.2526)	Prec@1 64.062 (70.886)	Prec@5 78.125 (89.776)
[589/782(75%)]	Loss 1.6790 (1.2534)	Prec@1 54.688 (70.858)	Prec@5 85.938 (89.770)
[590/782(75%)]	Loss 0.7049 (1.2524)	Prec@1 82.812 (70.878)	Prec@5 93.750 (89.776)
[591/782(76%)]	Loss 1.1025 (1.2522)	Prec@1 73.438 (70.883)	Prec@5 90.625 (89.778)
[592/782(76%)]	Loss 1.8232 (1.2531)	Prec@1 59.375 (70.863)	Prec@5 82.812 (89.766)
[593/782(76%)]	Loss 1.2081 (1.2531)	Prec@1 71.875 (70.865)	Prec@5 87.500 (89.762)
[594/782(76%)]	Loss 1.4597 (1.2534)	Prec@1 65.625 (70.856)	Prec@5 81.250 (89.748)
[595/782(76%)]	Loss 2.4120 (1.2554)	Prec@1 57.812 (70.834)	Prec@5 76.562 (89.726)
[596/782(76%)]	Loss 1.3570 (1.2555)	Prec@1 68.750 (70.831)	Prec@5 90.625 (89.727)
[597/782(76%)]	Loss 2.6812 (1.2579)	Prec@1 42.188 (70.783)	Prec@5 78.125 (89.708)
[598/782(76%)]	Loss 1.0525 (1.2576)	Prec@1 81.250 (70.800)	Prec@5 87.500 (89.704)
[599/782(77%)]	Loss 2.0268 (1.2588)	Prec@1 60.938 (70.784)	Prec@5 75.000 (89.680)
[600/782(77%)]	Loss 1.3617 (1.2590)	Prec@1 75.000 (70.791)	Prec@5 89.062 (89.679)
[601/782(77%)]	Loss 1.5896 (1.2596)	Prec@1 68.750 (70.787)	Prec@5 82.812 (89.667)
[602/782(77%)]	Loss 0.7604 (1.2587)	Prec@1 82.812 (70.807)	Prec@5 92.188 (89.671)
[603/782(77%)]	Loss 2.2263 (1.2603)	Prec@1 51.562 (70.776)	Prec@5 75.000 (89.647)
[604/782(77%)]	Loss 1.5729 (1.2609)	Prec@1 67.188 (70.770)	Prec@5 82.812 (89.636)
[605/782(77%)]	Loss 1.9136 (1.2619)	Prec@1 62.500 (70.756)	Prec@5 81.250 (89.622)
[606/782(77%)]	Loss 1.7301 (1.2627)	Prec@1 60.938 (70.740)	Prec@5 85.938 (89.616)
[607/782(78%)]	Loss 1.5571 (1.2632)	Prec@1 70.312 (70.739)	Prec@5 89.062 (89.615)
[608/782(78%)]	Loss 1.6473 (1.2638)	Prec@1 67.188 (70.733)	Prec@5 82.812 (89.604)
[609/782(78%)]	Loss 0.7656 (1.2630)	Prec@1 73.438 (70.738)	Prec@5 96.875 (89.616)
[610/782(78%)]	Loss 0.6134 (1.2619)	Prec@1 82.812 (70.757)	Prec@5 96.875 (89.628)
[611/782(78%)]	Loss 2.6887 (1.2643)	Prec@1 34.375 (70.698)	Prec@5 78.125 (89.609)
[612/782(78%)]	Loss 2.1458 (1.2657)	Prec@1 59.375 (70.680)	Prec@5 73.438 (89.582)
[613/782(78%)]	Loss 1.8164 (1.2666)	Prec@1 67.188 (70.674)	Prec@5 78.125 (89.564)
[614/782(79%)]	Loss 1.2180 (1.2665)	Prec@1 68.750 (70.671)	Prec@5 89.062 (89.563)
[615/782(79%)]	Loss 1.8283 (1.2674)	Prec@1 57.812 (70.650)	Prec@5 82.812 (89.552)
[616/782(79%)]	Loss 1.1884 (1.2673)	Prec@1 71.875 (70.652)	Prec@5 87.500 (89.549)
[617/782(79%)]	Loss 1.7241 (1.2681)	Prec@1 64.062 (70.641)	Prec@5 82.812 (89.538)
[618/782(79%)]	Loss 1.4239 (1.2683)	Prec@1 76.562 (70.651)	Prec@5 89.062 (89.537)
[619/782(79%)]	Loss 1.7975 (1.2692)	Prec@1 65.625 (70.643)	Prec@5 76.562 (89.516)
[620/782(79%)]	Loss 2.1760 (1.2706)	Prec@1 53.125 (70.614)	Prec@5 73.438 (89.490)
[621/782(79%)]	Loss 1.4049 (1.2708)	Prec@1 64.062 (70.604)	Prec@5 90.625 (89.492)
[622/782(80%)]	Loss 1.7309 (1.2716)	Prec@1 62.500 (70.591)	Prec@5 79.688 (89.476)
[623/782(80%)]	Loss 2.0051 (1.2727)	Prec@1 64.062 (70.580)	Prec@5 78.125 (89.458)
[624/782(80%)]	Loss 2.9103 (1.2754)	Prec@1 48.438 (70.545)	Prec@5 75.000 (89.435)
[625/782(80%)]	Loss 0.4004 (1.2740)	Prec@1 90.625 (70.577)	Prec@5 95.312 (89.444)
[626/782(80%)]	Loss 0.4141 (1.2726)	Prec@1 90.625 (70.609)	Prec@5 98.438 (89.459)
[627/782(80%)]	Loss 0.4674 (1.2713)	Prec@1 89.062 (70.638)	Prec@5 98.438 (89.473)
[628/782(80%)]	Loss 1.9665 (1.2724)	Prec@1 53.125 (70.611)	Prec@5 82.812 (89.462)
[629/782(80%)]	Loss 1.2669 (1.2724)	Prec@1 75.000 (70.618)	Prec@5 87.500 (89.459)
[630/782(81%)]	Loss 1.7430 (1.2732)	Prec@1 65.625 (70.610)	Prec@5 81.250 (89.446)
[631/782(81%)]	Loss 1.9005 (1.2742)	Prec@1 62.500 (70.597)	Prec@5 79.688 (89.431)
[632/782(81%)]	Loss 1.8283 (1.2750)	Prec@1 42.188 (70.552)	Prec@5 90.625 (89.433)
[633/782(81%)]	Loss 2.5575 (1.2771)	Prec@1 34.375 (70.495)	Prec@5 76.562 (89.412)
[634/782(81%)]	Loss 1.0241 (1.2767)	Prec@1 73.438 (70.500)	Prec@5 90.625 (89.414)
[635/782(81%)]	Loss 2.9073 (1.2792)	Prec@1 40.625 (70.453)	Prec@5 68.750 (89.382)
[636/782(81%)]	Loss 0.7642 (1.2784)	Prec@1 85.938 (70.477)	Prec@5 98.438 (89.396)
[637/782(81%)]	Loss 1.0716 (1.2781)	Prec@1 75.000 (70.484)	Prec@5 96.875 (89.408)
[638/782(82%)]	Loss 1.1496 (1.2779)	Prec@1 57.812 (70.464)	Prec@5 95.312 (89.417)
[639/782(82%)]	Loss 3.9189 (1.2820)	Prec@1 18.750 (70.383)	Prec@5 56.250 (89.365)
[640/782(82%)]	Loss 1.4188 (1.2822)	Prec@1 73.438 (70.388)	Prec@5 84.375 (89.357)
[641/782(82%)]	Loss 0.3224 (1.2807)	Prec@1 89.062 (70.417)	Prec@5 98.438 (89.372)
[642/782(82%)]	Loss 0.8627 (1.2801)	Prec@1 82.812 (70.436)	Prec@5 90.625 (89.374)
[643/782(82%)]	Loss 1.9691 (1.2811)	Prec@1 50.000 (70.405)	Prec@5 79.688 (89.359)
[644/782(82%)]	Loss 1.9134 (1.2821)	Prec@1 57.812 (70.385)	Prec@5 85.938 (89.353)
[645/782(82%)]	Loss 1.9235 (1.2831)	Prec@1 60.938 (70.371)	Prec@5 90.625 (89.355)
[646/782(83%)]	Loss 2.1184 (1.2844)	Prec@1 59.375 (70.354)	Prec@5 79.688 (89.340)
[647/782(83%)]	Loss 1.9979 (1.2855)	Prec@1 67.188 (70.349)	Prec@5 81.250 (89.328)
[648/782(83%)]	Loss 1.5545 (1.2859)	Prec@1 62.500 (70.337)	Prec@5 85.938 (89.323)
[649/782(83%)]	Loss 1.4281 (1.2861)	Prec@1 62.500 (70.325)	Prec@5 85.938 (89.317)
[650/782(83%)]	Loss 0.6432 (1.2852)	Prec@1 85.938 (70.349)	Prec@5 93.750 (89.324)
[651/782(83%)]	Loss 1.7561 (1.2859)	Prec@1 57.812 (70.329)	Prec@5 81.250 (89.312)
